14@s.s@Tennis@s.s@21777@s.s@Jack Sock@s.s@0
14@s.s@Tennis@s.s@21781@s.s@Kubot @s.s@0
14@s.s@Tennis@s.s@21783@s.s@Bryan / Bryan@s.s@0
14@s.s@Tennis@s.s@21784@s.s@Bryan @s.s@0
14@s.s@Tennis@s.s@21786@s.s@Kyrgios / Thompson@s.s@0
14@s.s@Tennis@s.s@21789@s.s@Fritz / T. Paul@s.s@0
14@s.s@Tennis@s.s@21792@s.s@Andujar / Carballes Baena@s.s@0
14@s.s@Tennis@s.s@21799@s.s@Krawietz / Mies@s.s@0
14@s.s@Tennis@s.s@21803@s.s@Tsitsipas / Tsitsipas@s.s@0
14@s.s@Tennis@s.s@21806@s.s@Nielsen / Puetz@s.s@0
14@s.s@Tennis@s.s@21810@s.s@Jebavy / Zelenay@s.s@0
14@s.s@Tennis@s.s@21812@s.s@Goransson / Humbert@s.s@0
14@s.s@Tennis@s.s@21817@s.s@Millman / Reid@s.s@0
14@s.s@Tennis@s.s@21820@s.s@Bambridge / Mclachlan@s.s@0
14@s.s@Tennis@s.s@21825@s.s@Monroe / Withrow@s.s@0
14@s.s@Tennis@s.s@21827@s.s@Mannarino / Mcdonald@s.s@0
14@s.s@Tennis@s.s@21830@s.s@Inglot / Lindstedt@s.s@0
14@s.s@Tennis@s.s@21832@s.s@C. Harrison / Novikov@s.s@0
14@s.s@Tennis@s.s@21835@s.s@J. Melzer / Roger-Vasselin@s.s@0
14@s.s@Tennis@s.s@21838@s.s@Hurkacz / G. Simon@s.s@0
14@s.s@Tennis@s.s@21841@s.s@Cazaux / Mayot@s.s@0
14@s.s@Tennis@s.s@21843@s.s@Cazaux @s.s@0
14@s.s@Tennis@s.s@21846@s.s@Mahut / V. Pospisil@s.s@0
14@s.s@Tennis@s.s@21851@s.s@Bolelli / Sinner@s.s@0
14@s.s@Tennis@s.s@4535@s.s@Jan-Lennard Struff@s.s@0
14@s.s@Tennis@s.s@22662@s.s@Koolhof @s.s@0
14@s.s@Tennis@s.s@7270@s.s@ Olaru@s.s@0
14@s.s@Tennis@s.s@22659@s.s@Erlich @s.s@0
14@s.s@Tennis@s.s@4534@s.s@Marcos Giron@s.s@0
14@s.s@Tennis@s.s@4500@s.s@Roger Federer (SUI)@s.s@0
14@s.s@Tennis@s.s@4533@s.s@Mikhail Kukushkin@s.s@0
14@s.s@Tennis@s.s@4532@s.s@Marc Polmans@s.s@0
14@s.s@Tennis@s.s@4531@s.s@Jaume Munar@s.s@0
14@s.s@Tennis@s.s@4530@s.s@Hugo Gaston@s.s@0
14@s.s@Tennis@s.s@4529@s.s@Jordan Thompson@s.s@0
14@s.s@Tennis@s.s@4528@s.s@Thiago Monteiro@s.s@0
14@s.s@Tennis@s.s@21854@s.s@Meligeni Rodrigues Alves / T. Monteiro@s.s@0
14@s.s@Tennis@s.s@4527@s.s@Egor Gerasimov@s.s@0
14@s.s@Tennis@s.s@4526@s.s@Joao Sousa@s.s@0
14@s.s@Tennis@s.s@4525@s.s@Federico Delbonis@s.s@0
14@s.s@Tennis@s.s@4524@s.s@Aljaz Bedene@s.s@0
14@s.s@Tennis@s.s@4523@s.s@James Duckworth@s.s@0
14@s.s@Tennis@s.s@4522@s.s@Mikael Ymer@s.s@0
14@s.s@Tennis@s.s@4521@s.s@Yasutaka Uchiyama@s.s@0
14@s.s@Tennis@s.s@4520@s.s@Andrew Harris@s.s@0
14@s.s@Tennis@s.s@4519@s.s@Adrian Mannarino@s.s@0
14@s.s@Tennis@s.s@4518@s.s@Juan Ignacio Londero@s.s@0
14@s.s@Tennis@s.s@4517@s.s@Mackenzie McDonald@s.s@0
14@s.s@Tennis@s.s@4516@s.s@Damir Dzumhur@s.s@0
14@s.s@Tennis@s.s@4515@s.s@Salvatore Caruso@s.s@0
14@s.s@Tennis@s.s@4514@s.s@Stefano Travaglia@s.s@0
14@s.s@Tennis@s.s@4513@s.s@Christian Garin@s.s@0
14@s.s@Tennis@s.s@4512@s.s@Leonardo Mayer@s.s@0
14@s.s@Tennis@s.s@4511@s.s@Hugo Dellien@s.s@0
14@s.s@Tennis@s.s@4510@s.s@Cedrik-Marcel Stebe@s.s@0
14@s.s@Tennis@s.s@4509@s.s@Lorenzo Sonego@s.s@0
14@s.s@Tennis@s.s@4508@s.s@Pierre-Hugues Herbert@s.s@0
14@s.s@Tennis@s.s@4507@s.s@Christopher O´Connell@s.s@0
14@s.s@Tennis@s.s@22734@s.s@Thiago Seyboth Wild@s.s@0
14@s.s@Tennis@s.s@22733@s.s@Brandon Nakashima@s.s@0
14@s.s@Tennis@s.s@4505@s.s@Roberto Carballes Baena@s.s@0
14@s.s@Tennis@s.s@4504@s.s@Andreas Seppi@s.s@0
14@s.s@Tennis@s.s@4503@s.s@Miomir Kecmanovic@s.s@0
14@s.s@Tennis@s.s@4502@s.s@Radu Albot@s.s@0
14@s.s@Tennis@s.s@4501@s.s@Soon Woo Kwon@s.s@0
14@s.s@Tennis@s.s@4499@s.s@Vasek Pospisil@s.s@0
14@s.s@Tennis@s.s@7272@s.s@Babos @s.s@0
14@s.s@Tennis@s.s@4498@s.s@Ivo Karlovic@s.s@0
14@s.s@Tennis@s.s@4497@s.s@Alexei Popyrin@s.s@0
14@s.s@Tennis@s.s@21826@s.s@ Withrow@s.s@0
14@s.s@Tennis@s.s@21849@s.s@ V. Pospisil@s.s@0
14@s.s@Tennis@s.s@21808@s.s@ Puetz@s.s@0
14@s.s@Tennis@s.s@7273@s.s@ Mladenovic@s.s@0
14@s.s@Tennis@s.s@21819@s.s@ Reid@s.s@0
14@s.s@Tennis@s.s@4496@s.s@John-Patrick Smith@s.s@0
14@s.s@Tennis@s.s@7307@s.s@Gauff @s.s@0
14@s.s@Tennis@s.s@7330@s.s@Friedsam @s.s@0
14@s.s@Tennis@s.s@4495@s.s@ F. Martin@s.s@0
14@s.s@Tennis@s.s@4494@s.s@M. Gonzalez @s.s@0
14@s.s@Tennis@s.s@4492@s.s@ Salisbury@s.s@0
14@s.s@Tennis@s.s@4491@s.s@Ram @s.s@0
14@s.s@Tennis@s.s@4489@s.s@ Polasek@s.s@0
14@s.s@Tennis@s.s@4488@s.s@Dodig @s.s@0
14@s.s@Tennis@s.s@21853@s.s@ Sinner@s.s@0
14@s.s@Tennis@s.s@21788@s.s@ Thompson@s.s@0
14@s.s@Tennis@s.s@21805@s.s@ Tsitsipas@s.s@0
14@s.s@Tennis@s.s@21804@s.s@Tsitsipas @s.s@0
14@s.s@Tennis@s.s@21787@s.s@Kyrgios @s.s@0
14@s.s@Tennis@s.s@21831@s.s@ Lindstedt@s.s@0
14@s.s@Tennis@s.s@21848@s.s@Mahut @s.s@0
14@s.s@Tennis@s.s@21828@s.s@Mannarino @s.s@0
14@s.s@Tennis@s.s@22661@s.s@Koolhof / Mektic@s.s@0
14@s.s@Tennis@s.s@22658@s.s@Erlich / Vasilevski@s.s@0
14@s.s@Tennis@s.s@4536@s.s@Pablo Andujar@s.s@0
14@s.s@Tennis@s.s@21844@s.s@ Mayot@s.s@0
14@s.s@Tennis@s.s@21829@s.s@ Mcdonald@s.s@0
14@s.s@Tennis@s.s@7316@s.s@Sakkari @s.s@0
14@s.s@Tennis@s.s@4486@s.s@ N. Skupski@s.s@0
14@s.s@Tennis@s.s@21823@s.s@ Mclachlan@s.s@0
14@s.s@Tennis@s.s@21802@s.s@ Mies@s.s@0
14@s.s@Tennis@s.s@4485@s.s@J. Murray @s.s@0
14@s.s@Tennis@s.s@21811@s.s@ Zelenay@s.s@0
14@s.s@Tennis@s.s@20066@s.s@ Opelka@s.s@0
14@s.s@Tennis@s.s@19982@s.s@ O'Mara@s.s@0
14@s.s@Tennis@s.s@21871@s.s@Paire @s.s@0
14@s.s@Tennis@s.s@20041@s.s@Paolo Lorenzi@s.s@0
14@s.s@Tennis@s.s@20323@s.s@Patricia Maria Tig@s.s@0
14@s.s@Tennis@s.s@19960@s.s@P. Cuevas @s.s@0
14@s.s@Tennis@s.s@20516@s.s@Raina @s.s@0
14@s.s@Tennis@s.s@21837@s.s@ Roger-Vasselin@s.s@0
14@s.s@Tennis@s.s@20712@s.s@ Ruud@s.s@0
14@s.s@Tennis@s.s@20693@s.s@ Sandgren@s.s@0
14@s.s@Tennis@s.s@20937@s.s@ Sock@s.s@0
14@s.s@Tennis@s.s@22660@s.s@ Vasilevski@s.s@0
14@s.s@Tennis@s.s@21779@s.s@ Verdasco@s.s@0
14@s.s@Tennis@s.s@20417@s.s@Leonie Kung@s.s@0
14@s.s@Tennis@s.s@19967@s.s@ Middelkoop@s.s@0
14@s.s@Tennis@s.s@20936@s.s@Monroe @s.s@0
14@s.s@Tennis@s.s@20514@s.s@F.Y. Xun @s.s@0
14@s.s@Tennis@s.s@21386@s.s@Haas @s.s@0
14@s.s@Tennis@s.s@21776@s.s@Henri Laaksonen@s.s@0
14@s.s@Tennis@s.s@20329@s.s@Hozumi @s.s@0
14@s.s@Tennis@s.s@21897@s.s@Carlos Alcaraz Garfia@s.s@0
14@s.s@Tennis@s.s@21387@s.s@ E. Perez@s.s@0
14@s.s@Tennis@s.s@21818@s.s@Millman @s.s@0
14@s.s@Tennis@s.s@21807@s.s@Nielsen @s.s@0
14@s.s@Tennis@s.s@7313@s.s@Mertens @s.s@0
14@s.s@Tennis@s.s@7280@s.s@V. Kudermetova @s.s@0
14@s.s@Tennis@s.s@7292@s.s@Duan @s.s@0
14@s.s@Tennis@s.s@7295@s.s@Carter @s.s@0
14@s.s@Tennis@s.s@21834@s.s@ Novikov@s.s@0
14@s.s@Tennis@s.s@21798@s.s@Felipe Meligeni Rodrigues Alves@s.s@0
14@s.s@Tennis@s.s@21790@s.s@Fritz @s.s@0
14@s.s@Tennis@s.s@21813@s.s@Goransson @s.s@0
14@s.s@Tennis@s.s@21840@s.s@ G. Simon@s.s@0
14@s.s@Tennis@s.s@21791@s.s@Harold Mayot@s.s@0
14@s.s@Tennis@s.s@4537@s.s@Michael Mmoh@s.s@0
14@s.s@Tennis@s.s@4539@s.s@Yoshihito Nishioka@s.s@0
14@s.s@Tennis@s.s@4540@s.s@Laslo Djere@s.s@0
14@s.s@Tennis@s.s@4541@s.s@Ajla Tomljanovic@s.s@0
14@s.s@Tennis@s.s@4542@s.s@Anastasija Sevastova@s.s@0
14@s.s@Tennis@s.s@4543@s.s@Astra Sharma@s.s@0
14@s.s@Tennis@s.s@4544@s.s@Anett Kontaveit@s.s@0
14@s.s@Tennis@s.s@4545@s.s@Alison Riske@s.s@0
14@s.s@Tennis@s.s@21815@s.s@ Humbert@s.s@0
14@s.s@Tennis@s.s@21839@s.s@Hurkacz @s.s@0
14@s.s@Tennis@s.s@21836@s.s@J. Melzer @s.s@0
14@s.s@Tennis@s.s@4546@s.s@Yafan Wang@s.s@0
14@s.s@Tennis@s.s@4547@s.s@Maria Sharapova (RUS)@s.s@0
14@s.s@Tennis@s.s@4548@s.s@Vitalia Diatchenko@s.s@0
14@s.s@Tennis@s.s@4549@s.s@Kateryna Kozlova@s.s@0
14@s.s@Tennis@s.s@4550@s.s@Priscilla Hon@s.s@0
14@s.s@Tennis@s.s@4551@s.s@Julia Goerges@s.s@0
14@s.s@Tennis@s.s@4552@s.s@Viktoria Kuzmova@s.s@0
14@s.s@Tennis@s.s@4553@s.s@Christina Mchale@s.s@0
14@s.s@Tennis@s.s@4555@s.s@Elina Svitolina@s.s@0
14@s.s@Tennis@s.s@19990@s.s@Jebavy @s.s@0
14@s.s@Tennis@s.s@19984@s.s@Isner @s.s@0
14@s.s@Tennis@s.s@20331@s.s@Xiyu Wang@s.s@0
14@s.s@Tennis@s.s@20324@s.s@Xiaodi You@s.s@0
14@s.s@Tennis@s.s@20327@s.s@ Tanasugarn@s.s@0
14@s.s@Tennis@s.s@20326@s.s@Bondarenko @s.s@0
14@s.s@Tennis@s.s@20330@s.s@Barbara Haas@s.s@0
14@s.s@Tennis@s.s@20333@s.s@Ar. Rodionova @s.s@0
14@s.s@Tennis@s.s@20337@s.s@Storm Sanders@s.s@0
14@s.s@Tennis@s.s@20336@s.s@ Schoofs@s.s@0
14@s.s@Tennis@s.s@20334@s.s@ Sanders@s.s@0
14@s.s@Tennis@s.s@20335@s.s@X. Han / Schoofs@s.s@0
14@s.s@Tennis@s.s@20332@s.s@Ar. Rodionova / Sanders@s.s@0
14@s.s@Tennis@s.s@20328@s.s@Hozumi / Ninomiya@s.s@0
14@s.s@Tennis@s.s@20325@s.s@Bondarenko / Tanasugarn@s.s@0
14@s.s@Tennis@s.s@19975@s.s@Caruso @s.s@0
14@s.s@Tennis@s.s@19957@s.s@Arends @s.s@0
14@s.s@Tennis@s.s@19997@s.s@ A. Pavic@s.s@0
14@s.s@Tennis@s.s@5156@s.s@ Van Uytvanck@s.s@0
14@s.s@Tennis@s.s@5159@s.s@ S. Zhang@s.s@0
14@s.s@Tennis@s.s@5155@s.s@Flipkens @s.s@0
14@s.s@Tennis@s.s@21801@s.s@Krawietz @s.s@0
14@s.s@Tennis@s.s@19992@s.s@S. Gonzalez / K. Skupski@s.s@0
14@s.s@Tennis@s.s@4556@s.s@Katie Boulter@s.s@0
14@s.s@Tennis@s.s@11190@s.s@Pera @s.s@0
14@s.s@Tennis@s.s@11191@s.s@ Voracova@s.s@0
14@s.s@Tennis@s.s@4557@s.s@Ekaterina Alexandrova@s.s@0
14@s.s@Tennis@s.s@10898@s.s@Inglis @s.s@0
14@s.s@Tennis@s.s@10905@s.s@ Golubic@s.s@0
14@s.s@Tennis@s.s@10908@s.s@ Niculescu@s.s@0
14@s.s@Tennis@s.s@10899@s.s@ McPhee@s.s@0
14@s.s@Tennis@s.s@10904@s.s@L. Davis @s.s@0
14@s.s@Tennis@s.s@10901@s.s@V. Kuzmova @s.s@0
14@s.s@Tennis@s.s@4558@s.s@Jil Belen Teichmann@s.s@0
14@s.s@Tennis@s.s@4559@s.s@Fiona Ferro@s.s@0
14@s.s@Tennis@s.s@4560@s.s@Alison Van Uytvanck@s.s@0
14@s.s@Tennis@s.s@10907@s.s@Doi @s.s@0
14@s.s@Tennis@s.s@10895@s.s@Brady @s.s@0
14@s.s@Tennis@s.s@20068@s.s@C. Garcia @s.s@0
14@s.s@Tennis@s.s@20059@s.s@ P. Martinez@s.s@0
14@s.s@Tennis@s.s@21821@s.s@Bambridge @s.s@0
14@s.s@Tennis@s.s@7310@s.s@Bellis @s.s@0
14@s.s@Tennis@s.s@21852@s.s@Bolelli @s.s@0
14@s.s@Tennis@s.s@21833@s.s@C. Harrison @s.s@0
14@s.s@Tennis@s.s@4561@s.s@Kristina Mladenovic@s.s@0
14@s.s@Tennis@s.s@4562@s.s@Karolina Pliskova@s.s@0
14@s.s@Tennis@s.s@4563@s.s@Yulia Putintseva@s.s@0
14@s.s@Tennis@s.s@4564@s.s@Su-Wei Hsieh@s.s@0
14@s.s@Tennis@s.s@7324@s.s@Begu @s.s@0
14@s.s@Tennis@s.s@7331@s.s@ Siegemund@s.s@0
14@s.s@Tennis@s.s@4565@s.s@Jasmine Paolini@s.s@0
14@s.s@Tennis@s.s@4566@s.s@Anna Blinkova@s.s@0
14@s.s@Tennis@s.s@7275@s.s@Minnen @s.s@0
14@s.s@Tennis@s.s@4567@s.s@Taylor Townsend@s.s@0
14@s.s@Tennis@s.s@4568@s.s@Jessica Pegula@s.s@0
14@s.s@Tennis@s.s@21855@s.s@Meligeni Rodrigues Alves @s.s@0
14@s.s@Tennis@s.s@7277@s.s@Aoyama @s.s@0
14@s.s@Tennis@s.s@21857@s.s@Londero / Ramos-Vinolas@s.s@0
14@s.s@Tennis@s.s@7328@s.s@ Siniakova@s.s@0
14@s.s@Tennis@s.s@21859@s.s@Molteni / Sonego@s.s@0
14@s.s@Tennis@s.s@21861@s.s@M. Pavic / Soares@s.s@0
14@s.s@Tennis@s.s@21870@s.s@Paire / Vega Hernandez@s.s@0
14@s.s@Tennis@s.s@21873@s.s@Bublik / Popyrin@s.s@0
14@s.s@Tennis@s.s@7327@s.s@Krejcikova @s.s@0
14@s.s@Tennis@s.s@21904@s.s@Caruso / Gaio@s.s@0
14@s.s@Tennis@s.s@21906@s.s@Behar / Escobar@s.s@0
14@s.s@Tennis@s.s@4570@s.s@Serena Williams@s.s@0
14@s.s@Tennis@s.s@4572@s.s@Bianca Andreescu@s.s@0
14@s.s@Tennis@s.s@4573@s.s@Naomi Osaka@s.s@0
14@s.s@Tennis@s.s@4575@s.s@Madison Keys@s.s@0
14@s.s@Tennis@s.s@21876@s.s@ Popyrin@s.s@0
14@s.s@Tennis@s.s@21895@s.s@Ryan Harrison@s.s@0
14@s.s@Tennis@s.s@21863@s.s@ Soares@s.s@0
14@s.s@Tennis@s.s@21856@s.s@ T. Monteiro@s.s@0
14@s.s@Tennis@s.s@21872@s.s@ Vega Hernandez@s.s@0
14@s.s@Tennis@s.s@4576@s.s@Petra Kvitova@s.s@0
14@s.s@Tennis@s.s@21858@s.s@Londero @s.s@0
14@s.s@Tennis@s.s@21860@s.s@Molteni @s.s@0
14@s.s@Tennis@s.s@21862@s.s@M. Pavic @s.s@0
14@s.s@Tennis@s.s@21885@s.s@Noah Rubin@s.s@0
14@s.s@Tennis@s.s@21908@s.s@ Escobar@s.s@0
14@s.s@Tennis@s.s@4577@s.s@Sloane Stephens@s.s@0
14@s.s@Tennis@s.s@4578@s.s@Angelique Kerber@s.s@0
14@s.s@Tennis@s.s@21898@s.s@Federico Coria@s.s@0
14@s.s@Tennis@s.s@21905@s.s@ Gaio@s.s@0
14@s.s@Tennis@s.s@4579@s.s@Kiki Bertens@s.s@0
14@s.s@Tennis@s.s@4580@s.s@Johanna Konta@s.s@0
14@s.s@Tennis@s.s@21878@s.s@Gianluca Mager@s.s@0
14@s.s@Tennis@s.s@21880@s.s@Joao Domingues@s.s@0
14@s.s@Tennis@s.s@21883@s.s@Attila Balazs@s.s@0
14@s.s@Tennis@s.s@21907@s.s@Behar @s.s@0
14@s.s@Tennis@s.s@21890@s.s@Bernard Tomic@s.s@0
14@s.s@Tennis@s.s@21875@s.s@Bublik @s.s@0
14@s.s@Tennis@s.s@21896@s.s@Denis Istomin@s.s@0
14@s.s@Tennis@s.s@21892@s.s@Emil Ruusuvuori@s.s@0
14@s.s@Tennis@s.s@3690@s.s@Novak Djokovic@s.s@0
14@s.s@Tennis@s.s@3691@s.s@Roger Federer@s.s@0
14@s.s@Tennis@s.s@3692@s.s@Rafael Nadal@s.s@0
14@s.s@Tennis@s.s@3693@s.s@Stefanos Tsitsipas@s.s@0
14@s.s@Tennis@s.s@3694@s.s@Milos Raonic@s.s@0
14@s.s@Tennis@s.s@3695@s.s@Alexander Zverev@s.s@0
14@s.s@Tennis@s.s@3696@s.s@Marin Cilic@s.s@0
14@s.s@Tennis@s.s@4581@s.s@Sofia Kenin@s.s@0
14@s.s@Tennis@s.s@4582@s.s@Cori Gauff@s.s@0
14@s.s@Tennis@s.s@3697@s.s@Dominic Thiem@s.s@0
14@s.s@Tennis@s.s@4583@s.s@Amanda Anisimova@s.s@0
14@s.s@Tennis@s.s@3698@s.s@Kevin Anderson@s.s@0
14@s.s@Tennis@s.s@3699@s.s@Nick Kyrgios@s.s@0
14@s.s@Tennis@s.s@3700@s.s@Kei Nishikori@s.s@0
14@s.s@Tennis@s.s@4584@s.s@Maria Sakkari@s.s@0
14@s.s@Tennis@s.s@3701@s.s@Juan Martin Del Potro@s.s@0
14@s.s@Tennis@s.s@3702@s.s@Stan Wawrinka@s.s@0
14@s.s@Tennis@s.s@3703@s.s@David Goffin@s.s@0
14@s.s@Tennis@s.s@7325@s.s@ Kr. Pliskova@s.s@0
14@s.s@Tennis@s.s@20707@s.s@Gille / Vliegen@s.s@0
14@s.s@Tennis@s.s@3704@s.s@Borna Coric@s.s@0
14@s.s@Tennis@s.s@3705@s.s@Karen Khachanov@s.s@0
14@s.s@Tennis@s.s@3707@s.s@Roberto Bautista Agut@s.s@0
14@s.s@Tennis@s.s@3708@s.s@Grigor Dimitrov@s.s@0
14@s.s@Tennis@s.s@3709@s.s@Sam Querrey@s.s@0
14@s.s@Tennis@s.s@3710@s.s@Gael Monfils@s.s@0
14@s.s@Tennis@s.s@4585@s.s@Qiang Wang@s.s@0
14@s.s@Tennis@s.s@4586@s.s@Iga Swiatek@s.s@0
14@s.s@Tennis@s.s@4587@s.s@Venus Williams@s.s@0
14@s.s@Tennis@s.s@4589@s.s@Jelena Ostapenko@s.s@0
14@s.s@Tennis@s.s@4590@s.s@Maria Sharapova@s.s@0
14@s.s@Tennis@s.s@4591@s.s@Victoria Azarenka@s.s@0
14@s.s@Tennis@s.s@3711@s.s@Matteo Berrettini@s.s@0
14@s.s@Tennis@s.s@3712@s.s@Jo-Wilfried Tsonga@s.s@0
14@s.s@Tennis@s.s@19989@s.s@Jebavy / Nielsen@s.s@0
14@s.s@Tennis@s.s@20710@s.s@Munar / Ruud@s.s@0
14@s.s@Tennis@s.s@4592@s.s@Karolina Muchova@s.s@0
14@s.s@Tennis@s.s@4593@s.s@Ruben Bemelmans@s.s@0
14@s.s@Tennis@s.s@3713@s.s@Guido Pella@s.s@0
14@s.s@Tennis@s.s@3714@s.s@Frances Tiafoe@s.s@0
14@s.s@Tennis@s.s@4069@s.s@Corentin Moutet@s.s@0
14@s.s@Tennis@s.s@3715@s.s@Fabio Fognini@s.s@0
14@s.s@Tennis@s.s@3716@s.s@Andy Murray@s.s@0
14@s.s@Tennis@s.s@3717@s.s@Taylor Harry Fritz@s.s@0
14@s.s@Tennis@s.s@3718@s.s@Reilly Opelka@s.s@0
14@s.s@Tennis@s.s@4594@s.s@Daria Kasatkina@s.s@0
14@s.s@Tennis@s.s@4595@s.s@Caroline Garcia@s.s@0
14@s.s@Tennis@s.s@3719@s.s@Alex De Minaur@s.s@0
14@s.s@Tennis@s.s@4596@s.s@Svetlana Kuznetsova@s.s@0
14@s.s@Tennis@s.s@4597@s.s@Caroline Wozniacki@s.s@0
14@s.s@Tennis@s.s@4598@s.s@Anastasia Pavlyuchenkova@s.s@0
14@s.s@Tennis@s.s@4599@s.s@Coco Vandeweghe@s.s@0
14@s.s@Tennis@s.s@4600@s.s@Carla Suarez Navarro@s.s@0
14@s.s@Tennis@s.s@4601@s.s@Eugenie Bouchard@s.s@0
14@s.s@Tennis@s.s@4603@s.s@Catherine McNally@s.s@0
14@s.s@Tennis@s.s@4604@s.s@Camila Giorgi@s.s@0
14@s.s@Tennis@s.s@4605@s.s@Aliaksandra Sasnovich@s.s@0
14@s.s@Tennis@s.s@4606@s.s@Jennifer Brady@s.s@0
14@s.s@Tennis@s.s@4607@s.s@Katerina Siniakova@s.s@0
14@s.s@Tennis@s.s@4608@s.s@Kaia Kanepi@s.s@0
14@s.s@Tennis@s.s@4609@s.s@Barbora Strycova@s.s@0
14@s.s@Tennis@s.s@4610@s.s@Lesia Tsurenko@s.s@0
14@s.s@Tennis@s.s@20004@s.s@Rosolska / Tomljanovic@s.s@0
14@s.s@Tennis@s.s@19998@s.s@Cacic / Nys@s.s@0
14@s.s@Tennis@s.s@4611@s.s@Saisai Zheng@s.s@0
14@s.s@Tennis@s.s@4612@s.s@Ons Jabeur@s.s@0
14@s.s@Tennis@s.s@4613@s.s@Alize Cornet@s.s@0
14@s.s@Tennis@s.s@4614@s.s@Bernarda Pera@s.s@0
14@s.s@Tennis@s.s@7322@s.s@ Pegula@s.s@0
14@s.s@Tennis@s.s@20513@s.s@F.Y. Xun / S. Zheng@s.s@0
14@s.s@Tennis@s.s@20515@s.s@Raina / Van Der Hoek@s.s@0
14@s.s@Tennis@s.s@7321@s.s@Krawczyk @s.s@0
14@s.s@Tennis@s.s@20518@s.s@Kudryavtseva / Srebotnik@s.s@0
14@s.s@Tennis@s.s@20519@s.s@Kudryavtseva @s.s@0
14@s.s@Tennis@s.s@20520@s.s@Christian / Guarachi@s.s@0
14@s.s@Tennis@s.s@20521@s.s@Carter / Fichman@s.s@0
14@s.s@Tennis@s.s@20523@s.s@Adamczak / Sizikova@s.s@0
14@s.s@Tennis@s.s@4615@s.s@Samantha Stosur@s.s@0
14@s.s@Tennis@s.s@4616@s.s@Yes@s.s@0
14@s.s@Tennis@s.s@7635@s.s@Barty @s.s@0
14@s.s@Tennis@s.s@4588@s.s@Bianca Vanessa Andreescu@s.s@0
14@s.s@Tennis@s.s@7687@s.s@Christian @s.s@0
14@s.s@Tennis@s.s@4602@s.s@Catherine Cartan Bellis@s.s@0
14@s.s@Tennis@s.s@5548@s.s@Christopher Eubanks@s.s@0
14@s.s@Tennis@s.s@3706@s.s@Daniil Medvedev@s.s@0
14@s.s@Tennis@s.s@5562@s.s@Dennis Novak@s.s@0
14@s.s@Tennis@s.s@7612@s.s@S-W. Hsieh @s.s@0
14@s.s@Tennis@s.s@4645@s.s@Tamara Zidansek@s.s@0
14@s.s@Tennis@s.s@5244@s.s@Tennys Sandgren@s.s@0
14@s.s@Tennis@s.s@15520@s.s@Mattek-Sands @s.s@0
14@s.s@Tennis@s.s@15523@s.s@ Mektic@s.s@0
14@s.s@Tennis@s.s@7319@s.s@ Ostapenko@s.s@0
14@s.s@Tennis@s.s@7317@s.s@ Tomljanovic@s.s@0
14@s.s@Tennis@s.s@3745@s.s@Pablo Carreno Busta@s.s@0
14@s.s@Tennis@s.s@3640@s.s@Pablo Carreño Busta@s.s@0
14@s.s@Tennis@s.s@5564@s.s@Paula Badosa Gibert@s.s@0
14@s.s@Tennis@s.s@4506@s.s@Ricardas Berankis@s.s@0
14@s.s@Tennis@s.s@10902@s.s@ Sasnovich@s.s@0
14@s.s@Tennis@s.s@15521@s.s@ J. Murray@s.s@0
14@s.s@Tennis@s.s@4554@s.s@Petra Martic@s.s@0
14@s.s@Tennis@s.s@20524@s.s@ Sizikova@s.s@0
14@s.s@Tennis@s.s@20517@s.s@ Van Der Hoek@s.s@0
14@s.s@Tennis@s.s@20522@s.s@ Fichman@s.s@0
14@s.s@Tennis@s.s@3892@s.s@Elise Mertens@s.s@0
14@s.s@Tennis@s.s@3893@s.s@Garbine Muguruza@s.s@0
14@s.s@Tennis@s.s@3894@s.s@Heather Watson@s.s@0
14@s.s@Tennis@s.s@3903@s.s@Belinda Bencic@s.s@0
14@s.s@Tennis@s.s@7278@s.s@ Shibahara@s.s@0
14@s.s@Tennis@s.s@7281@s.s@ Riske@s.s@0
14@s.s@Tennis@s.s@14548@s.s@M. Purcell @s.s@0
14@s.s@Tennis@s.s@14549@s.s@ Saville@s.s@0
14@s.s@Tennis@s.s@19985@s.s@ T. Paul@s.s@0
14@s.s@Tennis@s.s@19988@s.s@ Qureshi@s.s@0
14@s.s@Tennis@s.s@19978@s.s@M. Daniell @s.s@0
14@s.s@Tennis@s.s@19981@s.s@M. Arevalo @s.s@0
14@s.s@Tennis@s.s@19987@s.s@Inglot @s.s@0
14@s.s@Tennis@s.s@19979@s.s@ Oswald@s.s@0
14@s.s@Tennis@s.s@3742@s.s@Hyeon Chung@s.s@0
14@s.s@Tennis@s.s@4621@s.s@Melichar @s.s@0
14@s.s@Tennis@s.s@4622@s.s@ Y. Xu@s.s@0
14@s.s@Tennis@s.s@3743@s.s@Jannik Sinner@s.s@0
14@s.s@Tennis@s.s@3744@s.s@Alexander Bublik@s.s@0
14@s.s@Tennis@s.s@3746@s.s@Diego Schwartzman@s.s@0
14@s.s@Tennis@s.s@4624@s.s@Dabrowski @s.s@0
14@s.s@Tennis@s.s@19986@s.s@Inglot / Qureshi@s.s@0
14@s.s@Tennis@s.s@4625@s.s@ Jurak@s.s@0
14@s.s@Tennis@s.s@7314@s.s@ Sabalenka@s.s@0
14@s.s@Tennis@s.s@4626@s.s@Marie Bouzkova@s.s@0
14@s.s@Tennis@s.s@7312@s.s@Mertens / Sabalenka@s.s@0
